casewalk_id,course_id,course_name,track,block,score,stage,paragraph_start,paragraph_end,source_file,snippet
curso-psicosomatica-y-biodescodificacion-1::003,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,28,tasks_and_closure,36,46,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"¿Qué crees? Lo vamos a ver en un momento más, pero sí tiene una relación. El aspecto que compensa la carencia nutritiva en el infante se llama el asegurarse la dieta. ¿Qué es eso? La persona que vivió una carencia en la infancia porque mamá no me nutrió, la forma de sublimar eso es una persona que le pone mucha atención a su dieta, le pone mucha atención a lo que come, cuándo lo come, por qué lo come, si le hace daño o si no, es la forma de sublimar el aspecto carente de la función materna. Y en el aspecto carente de la función paterna que tiene que ver con protección, el aspecto de la protección sublimado se llama el ejercicio. El ejercicio le va a permitir a mi cuerpo ser adaptable, tener una cierta potencia y un cierto nivel de adaptación, y eso se llama compensar la función protectora ausente del padre. Entonces, cuando la persona es muy vigorexica, que se la pasa en el gimnasio, en el ejercicio y la chingada, yo le preguntaría, cuéntame de tu papá. ¿Ok? Ahora, la figura guía se le llama el mentor. El Albus Dumbledore de Harry Potter, el Gandalf de los Hobbits, ¿no? ¿Qué es eso? Es una figura paterna que te lleva a conocer al mundo y de paso te educa sobre el mundo. Te dice por qué son las cosas, cómo le puedes hacer, y este mentor siempre tiene consigo una herramienta mágica. Esa herramienta mágica nos lleva a un poder sobrenatural, con el que el protagonista tendrá más capacidad de encontrar las soluciones a las interferencias de su motivo, porque necesita prepararse para la llegada del antagonista. Un antagonista que independientemente de la forma de la historia está en contra del motivo, y eso genera algo que se llama la intriga, algo que todo escritor debe mantener en su obra para volverla interesante. ¿Qué es eso? El drama. En la cuestión psicosomática, eso le vamos a llamar la masa conflictual. ¿Cómo es que el drama se mantiene activo? Que siempre tiene la misma tesitura, pero van cambiando los personajes y las atmósferas. Eventualmente, el protagonista carente del cual surgió un motivo habrá de tener una confrontación con el antagonista. Y esa confrontación con el antagonista, si es una buena historia, dejará al protagonista marcado. Esta marca es l…"
curso-psicosomatica-y-biodescodificacion-1::009,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,27,conflict_synthesis,89,98,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"De la paz mamando a los vivos, déjalos pinches muertos en paz. Así se hace ese rito. Al final dice despedir y liberar en amor. Ya que acabaste tu trabajo, agradezco tu atención al llamado. Te deseo que tu camino de regreso a la fuente sea en amor, en armonía. Que tu reencuentro con el Padre, con la causa primera, siempre sea para la evolución de tu alma. Gracias. A chingar a tu madre. Y la vela se queda así hasta que se consuma por completo. ¿Ok? Eso es como para invocar a un muerto con el que tenemos un tema. Siguiente. Cepelio simbólico. El cepelio simbólico es un acto psicomágico para ayudar al proceso de duelo bloqueado en caso de abortos. ¿Qué es lo que buscamos en la vida? ¿Pertenencia y reconocimiento? ¿Qué buscamos en la muerte? Lo mismo. Entonces, bueno, vamos a buscar un lugar santo, porque es el panteón, porque es una iglesia, porque es un parque, porque es un lugar muy bello. No, que no es santo. Pues santifícalo. ¿No soy padre? ¿Pues eres hijo de Dios o no? Sí, entonces santifícalo. Si es que no es un lugar santo. Vas, cabas un hoyito, agarras una cajita, en la cajita pones un objeto simbólico o representativo de ese bebé que no nació. Una chambrita, un juguetito, un chupón, un zapato, un muñequito, no sé. Necesitas nombrar al niño. Ese niño necesita nombre. ¿Pero es que yo no sabía si era niño o niña? Sí lo sabes. ¿Qué crees que era? Yo creo que era niño. Pues era niño. Dale nombre a ese niño. Darle nombre le da reconocimiento. Lo vuelve parte del árbol. Y si le vuelve parte del árbol, entonces tiene pertenencia. Deja de ser una memoria latente buscando dónde descargarse. Al tú darle nombre, entonces tú ya tienes influencia y ya tienes capacidad de comunicarte con esa memoria, con esa energía, con ese ser. Está la cajita, está el objeto, tú ya sabes que ese niño se llama tal porque tú ya le diste el nombre, niña o niño. Y bueno, le vas a hacer un oponopono. Siento mucho que en ese momento yo no tuviera las condiciones adecuadas para recibirte. Siento mucho que hayas elegido a un par de desobligados y güeyes inmaduros como fuimos yo y tu mamá o yo y tu papá. Siento mucho que no hubiéramos tenido el tiempo que hubiéramos podido tener aquí en la tier…"
curso-psicosomatica-y-biodescodificacion-1::009,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,27,intake,89,98,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"De la paz mamando a los vivos, déjalos pinches muertos en paz. Así se hace ese rito. Al final dice despedir y liberar en amor. Ya que acabaste tu trabajo, agradezco tu atención al llamado. Te deseo que tu camino de regreso a la fuente sea en amor, en armonía. Que tu reencuentro con el Padre, con la causa primera, siempre sea para la evolución de tu alma. Gracias. A chingar a tu madre. Y la vela se queda así hasta que se consuma por completo. ¿Ok? Eso es como para invocar a un muerto con el que tenemos un tema. Siguiente. Cepelio simbólico. El cepelio simbólico es un acto psicomágico para ayudar al proceso de duelo bloqueado en caso de abortos. ¿Qué es lo que buscamos en la vida? ¿Pertenencia y reconocimiento? ¿Qué buscamos en la muerte? Lo mismo. Entonces, bueno, vamos a buscar un lugar santo, porque es el panteón, porque es una iglesia, porque es un parque, porque es un lugar muy bello. No, que no es santo. Pues santifícalo. ¿No soy padre? ¿Pues eres hijo de Dios o no? Sí, entonces santifícalo. Si es que no es un lugar santo. Vas, cabas un hoyito, agarras una cajita, en la cajita pones un objeto simbólico o representativo de ese bebé que no nació. Una chambrita, un juguetito, un chupón, un zapato, un muñequito, no sé. Necesitas nombrar al niño. Ese niño necesita nombre. ¿Pero es que yo no sabía si era niño o niña? Sí lo sabes. ¿Qué crees que era? Yo creo que era niño. Pues era niño. Dale nombre a ese niño. Darle nombre le da reconocimiento. Lo vuelve parte del árbol. Y si le vuelve parte del árbol, entonces tiene pertenencia. Deja de ser una memoria latente buscando dónde descargarse. Al tú darle nombre, entonces tú ya tienes influencia y ya tienes capacidad de comunicarte con esa memoria, con esa energía, con ese ser. Está la cajita, está el objeto, tú ya sabes que ese niño se llama tal porque tú ya le diste el nombre, niña o niño. Y bueno, le vas a hacer un oponopono. Siento mucho que en ese momento yo no tuviera las condiciones adecuadas para recibirte. Siento mucho que hayas elegido a un par de desobligados y güeyes inmaduros como fuimos yo y tu mamá o yo y tu papá. Siento mucho que no hubiéramos tenido el tiempo que hubiéramos podido tener aquí en la tier…"
curso-psicosomatica-y-biodescodificacion-1::009,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,27,intervention,89,98,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"De la paz mamando a los vivos, déjalos pinches muertos en paz. Así se hace ese rito. Al final dice despedir y liberar en amor. Ya que acabaste tu trabajo, agradezco tu atención al llamado. Te deseo que tu camino de regreso a la fuente sea en amor, en armonía. Que tu reencuentro con el Padre, con la causa primera, siempre sea para la evolución de tu alma. Gracias. A chingar a tu madre. Y la vela se queda así hasta que se consuma por completo. ¿Ok? Eso es como para invocar a un muerto con el que tenemos un tema. Siguiente. Cepelio simbólico. El cepelio simbólico es un acto psicomágico para ayudar al proceso de duelo bloqueado en caso de abortos. ¿Qué es lo que buscamos en la vida? ¿Pertenencia y reconocimiento? ¿Qué buscamos en la muerte? Lo mismo. Entonces, bueno, vamos a buscar un lugar santo, porque es el panteón, porque es una iglesia, porque es un parque, porque es un lugar muy bello. No, que no es santo. Pues santifícalo. ¿No soy padre? ¿Pues eres hijo de Dios o no? Sí, entonces santifícalo. Si es que no es un lugar santo. Vas, cabas un hoyito, agarras una cajita, en la cajita pones un objeto simbólico o representativo de ese bebé que no nació. Una chambrita, un juguetito, un chupón, un zapato, un muñequito, no sé. Necesitas nombrar al niño. Ese niño necesita nombre. ¿Pero es que yo no sabía si era niño o niña? Sí lo sabes. ¿Qué crees que era? Yo creo que era niño. Pues era niño. Dale nombre a ese niño. Darle nombre le da reconocimiento. Lo vuelve parte del árbol. Y si le vuelve parte del árbol, entonces tiene pertenencia. Deja de ser una memoria latente buscando dónde descargarse. Al tú darle nombre, entonces tú ya tienes influencia y ya tienes capacidad de comunicarte con esa memoria, con esa energía, con ese ser. Está la cajita, está el objeto, tú ya sabes que ese niño se llama tal porque tú ya le diste el nombre, niña o niño. Y bueno, le vas a hacer un oponopono. Siento mucho que en ese momento yo no tuviera las condiciones adecuadas para recibirte. Siento mucho que hayas elegido a un par de desobligados y güeyes inmaduros como fuimos yo y tu mamá o yo y tu papá. Siento mucho que no hubiéramos tenido el tiempo que hubiéramos podido tener aquí en la tier…"
curso-psicosomatica-y-biodescodificacion-1::009,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,27,tasks_and_closure,89,98,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"De la paz mamando a los vivos, déjalos pinches muertos en paz. Así se hace ese rito. Al final dice despedir y liberar en amor. Ya que acabaste tu trabajo, agradezco tu atención al llamado. Te deseo que tu camino de regreso a la fuente sea en amor, en armonía. Que tu reencuentro con el Padre, con la causa primera, siempre sea para la evolución de tu alma. Gracias. A chingar a tu madre. Y la vela se queda así hasta que se consuma por completo. ¿Ok? Eso es como para invocar a un muerto con el que tenemos un tema. Siguiente. Cepelio simbólico. El cepelio simbólico es un acto psicomágico para ayudar al proceso de duelo bloqueado en caso de abortos. ¿Qué es lo que buscamos en la vida? ¿Pertenencia y reconocimiento? ¿Qué buscamos en la muerte? Lo mismo. Entonces, bueno, vamos a buscar un lugar santo, porque es el panteón, porque es una iglesia, porque es un parque, porque es un lugar muy bello. No, que no es santo. Pues santifícalo. ¿No soy padre? ¿Pues eres hijo de Dios o no? Sí, entonces santifícalo. Si es que no es un lugar santo. Vas, cabas un hoyito, agarras una cajita, en la cajita pones un objeto simbólico o representativo de ese bebé que no nació. Una chambrita, un juguetito, un chupón, un zapato, un muñequito, no sé. Necesitas nombrar al niño. Ese niño necesita nombre. ¿Pero es que yo no sabía si era niño o niña? Sí lo sabes. ¿Qué crees que era? Yo creo que era niño. Pues era niño. Dale nombre a ese niño. Darle nombre le da reconocimiento. Lo vuelve parte del árbol. Y si le vuelve parte del árbol, entonces tiene pertenencia. Deja de ser una memoria latente buscando dónde descargarse. Al tú darle nombre, entonces tú ya tienes influencia y ya tienes capacidad de comunicarte con esa memoria, con esa energía, con ese ser. Está la cajita, está el objeto, tú ya sabes que ese niño se llama tal porque tú ya le diste el nombre, niña o niño. Y bueno, le vas a hacer un oponopono. Siento mucho que en ese momento yo no tuviera las condiciones adecuadas para recibirte. Siento mucho que hayas elegido a un par de desobligados y güeyes inmaduros como fuimos yo y tu mamá o yo y tu papá. Siento mucho que no hubiéramos tenido el tiempo que hubiéramos podido tener aquí en la tier…"
curso-psicosomatica-y-biodescodificacion-1::007,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,25,conflict_synthesis,75,79,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"Estaremos ahí para apoyarnos, pero podemos ser grandes aliados, muy buenos amigos, sí, por los hijos y por la casa que pusimos en Airbnb para que a los dos nos toque una feria y sí, te paso unos libros que de repente me llegan porque creemos en las mismas mamadas, pero para qué me aferro a ocupar un espacio en tu vida que tú mereces libre, nada más porque ya estamos aquí. No, eso sería traicionar a esa persona y traicionar a uno mismo. Entonces, desde la sanación del elefante herido y la trascendencia y el desmantelamiento de los campos de distorsión, habremos de hacer una reflexión honesta para ver si realmente tiene esa pareja sentido. ¿Ok? ¿Pregunta allá? Espérame tantito, primero la de rojo. Ahí Sandy, muchas gracias. Te escucho. Bueno, este es un poquito referente a lo que son las afinidades. Perdóname otra vez. ¿Cómo? ¿Me repites? Tiene que ver mi pregunta en las afinidades por los nombres. Por ejemplo, yo descubrí hace relativamente poco tiempo que yo tengo el nombre del gran amor de mi papá, pero mi mamá no sabe. Yo me enteré a través de mis hermanos y yo siempre he tenido conflicto con ella de celos desde que tengo memoria. ¿Qué tiene eso que ver? Todo, mi reina. ¿Qué tiene que ver que mi papá me puso el nombre del amor de su vida? Mamacita, a ver. En el misticismo, conocer el nombre del ente te da poder sobre él mismo. ¿Quieres invocar una inteligencia espiritual, un muerto, un demonio, un arquetipo angelical? ¿Qué necesitas? El nombre. El nombre es el paquete energético, la firma, el código base de un sistema de información. El nombre es en sí mismo un programa. Ahora, cuando yo elijo el nombre del hijo, parece pleonasmo, pero cuando elijo el nombre del hijo hay una parte mía consciente, pero principalmente lo elijo de forma inconsciente. La parte consciente se fija en cuestiones como la estética, el honor, suena bonito, encaja con los apellidos, honro a alguna persona, ¿no? Y en el inconsciente hay muchísimos más motivos. Lo que por lo consciente puede sonar como inocente, como que hay algo, es que es una buena intención, es un detalle bonito, la verdad es que me habla de un temón acá. Si tu papá tuvo una pareja sumamente significativa, lo suficient…"
curso-psicosomatica-y-biodescodificacion-1::007,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,25,intake,75,79,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"Estaremos ahí para apoyarnos, pero podemos ser grandes aliados, muy buenos amigos, sí, por los hijos y por la casa que pusimos en Airbnb para que a los dos nos toque una feria y sí, te paso unos libros que de repente me llegan porque creemos en las mismas mamadas, pero para qué me aferro a ocupar un espacio en tu vida que tú mereces libre, nada más porque ya estamos aquí. No, eso sería traicionar a esa persona y traicionar a uno mismo. Entonces, desde la sanación del elefante herido y la trascendencia y el desmantelamiento de los campos de distorsión, habremos de hacer una reflexión honesta para ver si realmente tiene esa pareja sentido. ¿Ok? ¿Pregunta allá? Espérame tantito, primero la de rojo. Ahí Sandy, muchas gracias. Te escucho. Bueno, este es un poquito referente a lo que son las afinidades. Perdóname otra vez. ¿Cómo? ¿Me repites? Tiene que ver mi pregunta en las afinidades por los nombres. Por ejemplo, yo descubrí hace relativamente poco tiempo que yo tengo el nombre del gran amor de mi papá, pero mi mamá no sabe. Yo me enteré a través de mis hermanos y yo siempre he tenido conflicto con ella de celos desde que tengo memoria. ¿Qué tiene eso que ver? Todo, mi reina. ¿Qué tiene que ver que mi papá me puso el nombre del amor de su vida? Mamacita, a ver. En el misticismo, conocer el nombre del ente te da poder sobre él mismo. ¿Quieres invocar una inteligencia espiritual, un muerto, un demonio, un arquetipo angelical? ¿Qué necesitas? El nombre. El nombre es el paquete energético, la firma, el código base de un sistema de información. El nombre es en sí mismo un programa. Ahora, cuando yo elijo el nombre del hijo, parece pleonasmo, pero cuando elijo el nombre del hijo hay una parte mía consciente, pero principalmente lo elijo de forma inconsciente. La parte consciente se fija en cuestiones como la estética, el honor, suena bonito, encaja con los apellidos, honro a alguna persona, ¿no? Y en el inconsciente hay muchísimos más motivos. Lo que por lo consciente puede sonar como inocente, como que hay algo, es que es una buena intención, es un detalle bonito, la verdad es que me habla de un temón acá. Si tu papá tuvo una pareja sumamente significativa, lo suficient…"
curso-psicosomatica-y-biodescodificacion-1::007,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,25,systemic_analysis,75,79,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"Estaremos ahí para apoyarnos, pero podemos ser grandes aliados, muy buenos amigos, sí, por los hijos y por la casa que pusimos en Airbnb para que a los dos nos toque una feria y sí, te paso unos libros que de repente me llegan porque creemos en las mismas mamadas, pero para qué me aferro a ocupar un espacio en tu vida que tú mereces libre, nada más porque ya estamos aquí. No, eso sería traicionar a esa persona y traicionar a uno mismo. Entonces, desde la sanación del elefante herido y la trascendencia y el desmantelamiento de los campos de distorsión, habremos de hacer una reflexión honesta para ver si realmente tiene esa pareja sentido. ¿Ok? ¿Pregunta allá? Espérame tantito, primero la de rojo. Ahí Sandy, muchas gracias. Te escucho. Bueno, este es un poquito referente a lo que son las afinidades. Perdóname otra vez. ¿Cómo? ¿Me repites? Tiene que ver mi pregunta en las afinidades por los nombres. Por ejemplo, yo descubrí hace relativamente poco tiempo que yo tengo el nombre del gran amor de mi papá, pero mi mamá no sabe. Yo me enteré a través de mis hermanos y yo siempre he tenido conflicto con ella de celos desde que tengo memoria. ¿Qué tiene eso que ver? Todo, mi reina. ¿Qué tiene que ver que mi papá me puso el nombre del amor de su vida? Mamacita, a ver. En el misticismo, conocer el nombre del ente te da poder sobre él mismo. ¿Quieres invocar una inteligencia espiritual, un muerto, un demonio, un arquetipo angelical? ¿Qué necesitas? El nombre. El nombre es el paquete energético, la firma, el código base de un sistema de información. El nombre es en sí mismo un programa. Ahora, cuando yo elijo el nombre del hijo, parece pleonasmo, pero cuando elijo el nombre del hijo hay una parte mía consciente, pero principalmente lo elijo de forma inconsciente. La parte consciente se fija en cuestiones como la estética, el honor, suena bonito, encaja con los apellidos, honro a alguna persona, ¿no? Y en el inconsciente hay muchísimos más motivos. Lo que por lo consciente puede sonar como inocente, como que hay algo, es que es una buena intención, es un detalle bonito, la verdad es que me habla de un temón acá. Si tu papá tuvo una pareja sumamente significativa, lo suficient…"
curso-psicosomatica-y-biodescodificacion-1::001,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,18,conflict_synthesis,4,8,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"O sea, una creencia lleva a otra, y uno saca una conclusión aparentemente lógica. Muchas personas podrán decir, es que esa lógica tiene razón. México es un país muy grande, hay mucha gente, mientras más gente hay, más probabilidad de que haya gente pobre, mientras la gente más pobre es más necesidad tiene, mientras más necesidad más roban. La conclusión sería, en México fácil te roban, ¿no? Y muchos dirán, confirmo, por dos me ha pasado. Pero no para todos es la misma realidad. Estas creencias no son ciertas ni falsas, son percepciones formadas en la mente de alguien que lo ha comprobado. Una creencia me va a llevar a un campo de atracción. ¿Qué es un campo de atracción? Es una circunstancia en donde mi mente consciente va a poder confirmar la creencia del inconsciente. ¿Qué significa eso? Que tiendo a generar eventos que comprueben mis creencias. Y aquí la explicación ya no es tan lógica. Nos metemos en este aspecto místico de la influencia mente-materia y la chingada, no me voy a detener ahí, cada quien piense lo que quiera. Pero es muy obvio. Si yo enfoco mi atención en un objeto de la realidad, ese objeto de la realidad lo voy a empezar a ver más frecuentemente, simplemente por efecto de mi atención prolongada. Y al observar el objeto más frecuentemente en mi realidad, voy a tender a interactuar con él mismo y eso va a generarme dramas o historias alrededor de ese objeto o concepto. Entonces, esta creencia me va a llevar a una serie de eventos que yo atraigo, y estos eventos confirman esta creencia. Estos eventos normalmente es mi inconsciente buscando una oportunidad de vivir algo de forma diferente. Si yo ya viví un drama y ese drama lo sufrí, mi inconsciente va a buscar que el drama se repita, aunque no logre coincidir en atmósferas o en personajes, pero mi inconsciente va a buscar que el drama se repita para yo tener una nueva oportunidad de vivirlo de forma distinta. Mi inconsciente quiere resignificar la realidad y atraigo ese evento una vez más. El problema es que no lo vivo de una forma distinta, la cago igual. O sea, la intención de mi inconsciente es buena. Dice, otro, otro, no quiere que yo me quede con ese sabor de boca de ese tipo de circunstan…"
curso-psicosomatica-y-biodescodificacion-1::002,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,18,conflict_synthesis,21,25,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"O sea, una creencia lleva a otra y uno saca una conclusión aparentemente lógica. Muchas personas podrán decir, es que esa lógica tiene razón. México es un país muy grande, hay mucha gente, mientras más gente hay, más probabilidad que haya gente pobre, mientras la gente más pobre es más necesidad tiene, mientras más necesidad más roban, la conclusión sería en México fácil te roban, ¿no? Y muchos dirán, confirmo, por dos me ha pasado. Pero no para todos es la misma realidad. Estas creencias no son ciertas ni falsas, son percepciones formadas en la mente de alguien que lo ha comprobado. Una creencia me va a llevar a un campo de atracción. ¿Qué es un campo de atracción? Es una circunstancia en donde mi mente consciente va a poder confirmar la creencia del inconsciente. ¿Qué significa eso? Que tiendo a generar eventos que comprueben mis creencias. Y aquí la explicación ya no es tan lógica. Nos metemos en este aspecto místico de la influencia mente-materia y la chingada, no me voy a detener ahí, cada quien piense lo que quiera, pero es muy obvio. Si yo enfoco mi atención en un objeto de la realidad, ese objeto de la realidad lo voy a empezar a ver más frecuentemente, simplemente por efecto de mi atención prolongada. Y al observar el objeto más frecuentemente en mi realidad voy a tender a interactuar con el mismo y eso va a generarme dramas o historias alrededor de ese objeto o concepto. Entonces esta creencia me va a llevar a una serie de eventos que yo atraigo y estos eventos confirman esta creencia. Estos eventos normalmente es mi inconsciente buscando una oportunidad de vivir algo de forma diferente. Si yo ya viví un drama y ese drama lo sufrí, mi inconsciente va a buscar que el drama se repita, aunque no logre coincidir en atmósferas o en personajes, pero mi inconsciente va a buscar que el drama se repita para yo tener una nueva oportunidad de vivirlo de forma distinta. Mi inconsciente quiere resignificar la realidad y atraigo ese evento una vez más. El problema es que no lo vivo de una forma distinta, la cago igual. O sea, la intención de mi inconsciente es buena. Dice, otra oportunidad. No quiere que yo me quede con ese sabor de boca de ese tipo de circunstanci…"
curso-psicosomatica-y-biodescodificacion-1::001,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,18,intake,4,8,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"O sea, una creencia lleva a otra, y uno saca una conclusión aparentemente lógica. Muchas personas podrán decir, es que esa lógica tiene razón. México es un país muy grande, hay mucha gente, mientras más gente hay, más probabilidad de que haya gente pobre, mientras la gente más pobre es más necesidad tiene, mientras más necesidad más roban. La conclusión sería, en México fácil te roban, ¿no? Y muchos dirán, confirmo, por dos me ha pasado. Pero no para todos es la misma realidad. Estas creencias no son ciertas ni falsas, son percepciones formadas en la mente de alguien que lo ha comprobado. Una creencia me va a llevar a un campo de atracción. ¿Qué es un campo de atracción? Es una circunstancia en donde mi mente consciente va a poder confirmar la creencia del inconsciente. ¿Qué significa eso? Que tiendo a generar eventos que comprueben mis creencias. Y aquí la explicación ya no es tan lógica. Nos metemos en este aspecto místico de la influencia mente-materia y la chingada, no me voy a detener ahí, cada quien piense lo que quiera. Pero es muy obvio. Si yo enfoco mi atención en un objeto de la realidad, ese objeto de la realidad lo voy a empezar a ver más frecuentemente, simplemente por efecto de mi atención prolongada. Y al observar el objeto más frecuentemente en mi realidad, voy a tender a interactuar con él mismo y eso va a generarme dramas o historias alrededor de ese objeto o concepto. Entonces, esta creencia me va a llevar a una serie de eventos que yo atraigo, y estos eventos confirman esta creencia. Estos eventos normalmente es mi inconsciente buscando una oportunidad de vivir algo de forma diferente. Si yo ya viví un drama y ese drama lo sufrí, mi inconsciente va a buscar que el drama se repita, aunque no logre coincidir en atmósferas o en personajes, pero mi inconsciente va a buscar que el drama se repita para yo tener una nueva oportunidad de vivirlo de forma distinta. Mi inconsciente quiere resignificar la realidad y atraigo ese evento una vez más. El problema es que no lo vivo de una forma distinta, la cago igual. O sea, la intención de mi inconsciente es buena. Dice, otro, otro, no quiere que yo me quede con ese sabor de boca de ese tipo de circunstan…"
curso-psicosomatica-y-biodescodificacion-1::002,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,18,intake,21,25,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"O sea, una creencia lleva a otra y uno saca una conclusión aparentemente lógica. Muchas personas podrán decir, es que esa lógica tiene razón. México es un país muy grande, hay mucha gente, mientras más gente hay, más probabilidad que haya gente pobre, mientras la gente más pobre es más necesidad tiene, mientras más necesidad más roban, la conclusión sería en México fácil te roban, ¿no? Y muchos dirán, confirmo, por dos me ha pasado. Pero no para todos es la misma realidad. Estas creencias no son ciertas ni falsas, son percepciones formadas en la mente de alguien que lo ha comprobado. Una creencia me va a llevar a un campo de atracción. ¿Qué es un campo de atracción? Es una circunstancia en donde mi mente consciente va a poder confirmar la creencia del inconsciente. ¿Qué significa eso? Que tiendo a generar eventos que comprueben mis creencias. Y aquí la explicación ya no es tan lógica. Nos metemos en este aspecto místico de la influencia mente-materia y la chingada, no me voy a detener ahí, cada quien piense lo que quiera, pero es muy obvio. Si yo enfoco mi atención en un objeto de la realidad, ese objeto de la realidad lo voy a empezar a ver más frecuentemente, simplemente por efecto de mi atención prolongada. Y al observar el objeto más frecuentemente en mi realidad voy a tender a interactuar con el mismo y eso va a generarme dramas o historias alrededor de ese objeto o concepto. Entonces esta creencia me va a llevar a una serie de eventos que yo atraigo y estos eventos confirman esta creencia. Estos eventos normalmente es mi inconsciente buscando una oportunidad de vivir algo de forma diferente. Si yo ya viví un drama y ese drama lo sufrí, mi inconsciente va a buscar que el drama se repita, aunque no logre coincidir en atmósferas o en personajes, pero mi inconsciente va a buscar que el drama se repita para yo tener una nueva oportunidad de vivirlo de forma distinta. Mi inconsciente quiere resignificar la realidad y atraigo ese evento una vez más. El problema es que no lo vivo de una forma distinta, la cago igual. O sea, la intención de mi inconsciente es buena. Dice, otra oportunidad. No quiere que yo me quede con ese sabor de boca de ese tipo de circunstanci…"
curso-psicosomatica-y-biodescodificacion-1::001,curso-psicosomatica-y-biodescodificacion-1,Curso Psicosomática y Biodescodificación 1,Salud,,18,systemic_analysis,4,8,/Users/m2/Documents/New project/data/processed_library/Salud/curso-psicosomatica-y-biodescodificacion-1/sources/transcripcion_completa.txt,"O sea, una creencia lleva a otra, y uno saca una conclusión aparentemente lógica. Muchas personas podrán decir, es que esa lógica tiene razón. México es un país muy grande, hay mucha gente, mientras más gente hay, más probabilidad de que haya gente pobre, mientras la gente más pobre es más necesidad tiene, mientras más necesidad más roban. La conclusión sería, en México fácil te roban, ¿no? Y muchos dirán, confirmo, por dos me ha pasado. Pero no para todos es la misma realidad. Estas creencias no son ciertas ni falsas, son percepciones formadas en la mente de alguien que lo ha comprobado. Una creencia me va a llevar a un campo de atracción. ¿Qué es un campo de atracción? Es una circunstancia en donde mi mente consciente va a poder confirmar la creencia del inconsciente. ¿Qué significa eso? Que tiendo a generar eventos que comprueben mis creencias. Y aquí la explicación ya no es tan lógica. Nos metemos en este aspecto místico de la influencia mente-materia y la chingada, no me voy a detener ahí, cada quien piense lo que quiera. Pero es muy obvio. Si yo enfoco mi atención en un objeto de la realidad, ese objeto de la realidad lo voy a empezar a ver más frecuentemente, simplemente por efecto de mi atención prolongada. Y al observar el objeto más frecuentemente en mi realidad, voy a tender a interactuar con él mismo y eso va a generarme dramas o historias alrededor de ese objeto o concepto. Entonces, esta creencia me va a llevar a una serie de eventos que yo atraigo, y estos eventos confirman esta creencia. Estos eventos normalmente es mi inconsciente buscando una oportunidad de vivir algo de forma diferente. Si yo ya viví un drama y ese drama lo sufrí, mi inconsciente va a buscar que el drama se repita, aunque no logre coincidir en atmósferas o en personajes, pero mi inconsciente va a buscar que el drama se repita para yo tener una nueva oportunidad de vivirlo de forma distinta. Mi inconsciente quiere resignificar la realidad y atraigo ese evento una vez más. El problema es que no lo vivo de una forma distinta, la cago igual. O sea, la intención de mi inconsciente es buena. Dice, otro, otro, no quiere que yo me quede con ese sabor de boca de ese tipo de circunstan…"
